taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/algae/20180488	Amphora turgida W.Greg.	nomenclatural synonym	Halamphora turgida (W.Greg.) Levkov
https://id.biodiversity.org.au/instance/algae/20180489	Amphora veneta Kütz.	nomenclatural synonym	Halamphora veneta (Kütz.) Levkov
https://id.biodiversity.org.au/instance/algae/20180493	Conferva rutilans Trentep. ex Roth	nomenclatural synonym	Berkeleya rutilans (Trentep. ex Roth) Grunow
https://id.biodiversity.org.au/instance/algae/20178429	Amphipleura rutilans (Trentep. ex Roth) Cleve	nomenclatural synonym	Berkeleya rutilans (Trentep. ex Roth) Grunow
https://id.biodiversity.org.au/instance/algae/20215801	Anomoeoneis serians var. brachysira (Bréb. ex Rabenh.) Hust.	taxonomic synonym	Brachysira brebissonii R.Ross
https://id.biodiversity.org.au/instance/algae/20215902	Frustulia serians Bréb. ex Kütz.	nomenclatural synonym	Brachysira serians (Bréb.) Round & D.G.Mann
https://id.biodiversity.org.au/instance/algae/20234408	Anomoeoneis serians (Bréb. ex Kütz.) Cleve	nomenclatural synonym	Brachysira serians (Bréb.) Round & D.G.Mann
https://id.biodiversity.org.au/instance/algae/20180496	Navicula styriaca Grunow	nomenclatural synonym	Brachysira styriaca (Grunow) R.Ross
https://id.biodiversity.org.au/instance/algae/20178434	Anomoeoneis styriaca (Grunow) Hust.	nomenclatural synonym	Brachysira styriaca (Grunow) R.Ross
https://id.biodiversity.org.au/instance/algae/20130184	Navicula pusilla W.Sm.	nomenclatural synonym	Cosmioneis pusilla (W.Sm.) D.G.Mann & A.J.Stickle
https://id.biodiversity.org.au/instance/algae/20216140	Navicula confervacea (Kütz.) Grunow	nomenclatural synonym	Diadesmis confervacea Kütz.
https://id.biodiversity.org.au/instance/algae/20130330	Navicula inserata Hust.	nomenclatural synonym	Luticola inserata (Hust.) D.G.Mann
https://id.biodiversity.org.au/instance/algae/20180502	Navicula mutica Kütz.	nomenclatural synonym	Luticola mutica (Kütz.) D.G.Mann
https://id.biodiversity.org.au/instance/algae/20180503	Navicula muticoides Hust.	nomenclatural synonym	Luticola muticoides (Hust.) D.G.Mann
https://id.biodiversity.org.au/instance/algae/20237685	Navicula inserata var. undulata Hust.	taxonomic synonym	Luticola tropica Levkov, Metzeltin & A.Pavlov
https://id.biodiversity.org.au/instance/algae/20237686	Luticola inserata var. undulata (Hust.) J.N.Navarro & Lobban	taxonomic synonym	Luticola tropica Levkov, Metzeltin & A.Pavlov
https://id.biodiversity.org.au/instance/algae/20180509	Navicula chersonensis Grunow	nomenclatural synonym	Diploneis chersonensis (Grunow) Cleve
https://id.biodiversity.org.au/instance/algae/20216542	Pinnularia crabro Ehrenb.	nomenclatural synonym	Diploneis crabro (Ehrenb.) Ehrenb.
https://id.biodiversity.org.au/instance/algae/20216547	Pinnularia didyma Ehrenb.	nomenclatural synonym	Diploneis didyma (Ehrenb.) Ehrenb.
https://id.biodiversity.org.au/instance/algae/20180517	Navicula elliptica Kütz.	nomenclatural synonym	Diploneis elliptica (Kütz.) Cleve
https://id.biodiversity.org.au/instance/algae/20180522	Navicula interrupta Kütz.	nomenclatural synonym	Diploneis interrupta (Kütz.) Cleve
https://id.biodiversity.org.au/instance/algae/20229975	Diploneis smithii var. rhombica Mereschk.	taxonomic synonym	Diploneis mereschkowskyi Lange-Bert., Fuhrmann & Werum
https://id.biodiversity.org.au/instance/algae/20180524	Navicula notabilis Grev.	nomenclatural synonym	Diploneis notabilis (Grev.) Cleve
https://id.biodiversity.org.au/instance/algae/20180525	Pinnularia ovalis Hilse	nomenclatural synonym	Diploneis ovalis (Hilse) Cleve
https://id.biodiversity.org.au/instance/algae/20229956	Navicula papula A.W.F.Schmidt	nomenclatural synonym	Diploneis papula (A.W.F.Schmidt) Cleve
https://id.biodiversity.org.au/instance/algae/20229964	Navicula smithii Bréb.	nomenclatural synonym	Diploneis smithii (Bréb.) Cleve
https://id.biodiversity.org.au/instance/algae/20180208	Navicula smithii var. suborbicularis W.Greg.	nomenclatural synonym	Diploneis suborbicularis (W.Greg.) Cleve
https://id.biodiversity.org.au/instance/algae/20229983	Navicula vacillans A.W.F.Schmidt	nomenclatural synonym	Diploneis vacillans (A.W.F.Schmidt) Cleve
https://id.biodiversity.org.au/instance/algae/20180218	Navicula liber W.Sm.	nomenclatural synonym	Caloneis liber (W.Sm.) Cleve
https://id.biodiversity.org.au/instance/algae/20236290	Stauroneis spicula Hickie	nomenclatural synonym	Haslea spicula (Hickie) Bukht.
https://id.biodiversity.org.au/instance/algae/20236291	Navicula spicula (Hickie) Cleve	nomenclatural synonym	Haslea spicula (Hickie) Bukht.
https://id.biodiversity.org.au/instance/algae/20232624	Navicula capitata Ehrenb.	nomenclatural synonym	Hippodonta capitata (Ehrenb.) Lange-Bert., Metzeltin & Witkowski
https://id.biodiversity.org.au/instance/algae/20232625	Navicula hungarica var. capitata (Ehrenb.) Cleve	nomenclatural synonym	Hippodonta capitata (Ehrenb.) Lange-Bert., Metzeltin & Witkowski
https://id.biodiversity.org.au/instance/algae/20178512	Navicula biformis (Grunow) A.Mann	nomenclatural synonym	Mastoneis biformis (Grunow) Cleve
https://id.biodiversity.org.au/instance/algae/20178513	Stauroneis biformis Grunow	nomenclatural synonym	Mastoneis biformis (Grunow) Cleve
https://id.biodiversity.org.au/instance/algae/20180254	Pinnularia cincta Ehrenb.	nomenclatural synonym	Navicula cincta (Ehrenb.) Ralfs
https://id.biodiversity.org.au/instance/algae/20130310	Navicula cincta var. leptocephala (Bréb.) Grunow	taxonomic synonym	Navicula erifuga Lange-Bert.
https://id.biodiversity.org.au/instance/algae/20130988	Navicula heufleri var. leptocephala (Bréb. ex Grunow) H.Perag. & Perag.	taxonomic synonym	Navicula erifuga Lange-Bert.
https://id.biodiversity.org.au/instance/algae/20180260	Pinnularia gastrum Ehrenb.	nomenclatural synonym	Navicula gastrum (Ehrenb.) Kütz.
https://id.biodiversity.org.au/instance/algae/20233067	Navicula viridula var. germainii (J.H.Wallace) Lange-Bert.	nomenclatural synonym	Navicula germainii J.H.Wallace
https://id.biodiversity.org.au/instance/algae/20233066	Navicula rhynchocephala var. germainii (J.H.Wallace) R.M.Patrick	nomenclatural synonym	Navicula germainii J.H.Wallace
https://id.biodiversity.org.au/instance/algae/20232694	Navicula peregrina var. meniscus (Schum.) Grunow	nomenclatural synonym	Navicula meniscus Schum.
https://id.biodiversity.org.au/instance/algae/20232768	Pinnularia peregrina Ehrenb.	nomenclatural synonym	Navicula peregrina (Ehrenb.) Kütz.
https://id.biodiversity.org.au/instance/algae/20232982	Navicula radiosa var. acuta (W.Sm.) Grunow	taxonomic synonym	Navicula radiosa Kütz.
https://id.biodiversity.org.au/instance/algae/20232681	Vibrio tripunctatus O.F.Müll.	nomenclatural synonym	Navicula tripunctata (O.F.Müll.) Bory
https://id.biodiversity.org.au/instance/algae/20232680	Navicula gracilis Ehrenb.	taxonomic synonym	Navicula tripunctata (O.F.Müll.) Bory
https://id.biodiversity.org.au/instance/algae/20232682	Vanheurckia rhomboides var. neglecta (Thwaites) Playfair	taxonomic synonym	Navicula tripunctata (O.F.Müll.) Bory
https://id.biodiversity.org.au/instance/algae/20232618	Navicula bastowii Hust.	taxonomic synonym	Navicula uniseriata Østrup
https://id.biodiversity.org.au/instance/algae/20233134	Frustulia viridula Kütz.	nomenclatural synonym	Navicula viridula (Kütz.) Ehrenb.
https://id.biodiversity.org.au/instance/algae/20233149	Navicula yarrensis Grunow	nomenclatural synonym	Pinnunavis yarrensis (Grunow) Okuno
https://id.biodiversity.org.au/instance/algae/20233150	Pinnularia yarrensis (Grunow) Jurilj	nomenclatural synonym	Pinnunavis yarrensis (Grunow) Okuno
https://id.biodiversity.org.au/instance/algae/20180278	Amphora ventricosa W.Greg.	nomenclatural synonym	Seminavis ventricosa (W.Greg.) M.Garcia-Baptista
https://id.biodiversity.org.au/instance/algae/20236581	Trachyneis aspera var. pulchella (W.Sm.) Cleve	taxonomic synonym	Trachyneis aspera (Ehrenb.) Cleve
https://id.biodiversity.org.au/instance/algae/20236582	Stauroneis aspera (Ehrenb.) Kütz.	nomenclatural synonym	Trachyneis aspera (Ehrenb.) Cleve
https://id.biodiversity.org.au/instance/algae/20236583	Stauroneis pulchella W.Sm.	taxonomic synonym	Trachyneis aspera (Ehrenb.) Cleve
https://id.biodiversity.org.au/instance/algae/20236629	Trachyneis aspera var. intermedia (Grunow ex A.W.F.Schmidt) Cleve	nomenclatural synonym	Trachyneis intermedia (Grunow ex A.W.F.Schmidt) Bailey
https://id.biodiversity.org.au/instance/algae/20236628	Navicula aspera var. intermedia Grunow ex A.W.F.Schmidt	nomenclatural synonym	Trachyneis intermedia (Grunow ex A.W.F.Schmidt) Bailey
https://id.biodiversity.org.au/instance/algae/20217659	Navicula tenera Hust.	nomenclatural synonym	Pseudofallacia tenera (Hust.) Yan Liu bis, Kociolek & Q.X.Wang
https://id.biodiversity.org.au/instance/algae/20217660	Fallacia tenera (Hust.) D.G.Mann	nomenclatural synonym	Pseudofallacia tenera (Hust.) Yan Liu bis, Kociolek & Q.X.Wang
https://id.biodiversity.org.au/instance/algae/20217661	Navicula dissipata Hust.	taxonomic synonym	Pseudofallacia tenera (Hust.) Yan Liu bis, Kociolek & Q.X.Wang
https://id.biodiversity.org.au/instance/algae/20233155	Navicula iridis var. affinis (Ehrenb.) O'Meara	nomenclatural synonym	Neidium affine (Ehrenb.) Pfitzer
https://id.biodiversity.org.au/instance/algae/20130713	Navicula amphirhynchus Ehrenb.	nomenclatural synonym	Neidium affine var. amphirhynchus (Ehrenb.) Cleve
https://id.biodiversity.org.au/instance/algae/20180285	Navicula producta W.Sm.	nomenclatural synonym	Neidium productum (W.Sm.) Cleve
