scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/lichen/30019524	Punctelia pseudocoralloidea (Gyeln.) Elix & Kantvilas	https://id.biodiversity.org.au/name/lichen/30023226	Parmelia pseudocoralloidea Gyeln.
https://id.biodiversity.org.au/name/lichen/30019525	Punctelia subalbicans (Stirt.) D.J.Galloway & Elix	https://id.biodiversity.org.au/name/lichen/30023232	Parmelia subalbicans Stirt.
https://id.biodiversity.org.au/name/lichen/30019526	Punctelia subflava (Taylor) Elix & J.Johnst.	https://id.biodiversity.org.au/name/lichen/30023240	Parmelia subflava Taylor
https://id.biodiversity.org.au/name/lichen/30019527	Punctelia subrudecta (Nyl.) Krog	https://id.biodiversity.org.au/name/lichen/30023247	Parmelia subrudecta Nyl.
https://id.biodiversity.org.au/name/lichen/30019539	Pyrenula anomala (Ach.) Vain.	https://id.biodiversity.org.au/name/lichen/30023250	Trypethelium anomalum Ach.
https://id.biodiversity.org.au/name/lichen/30019541	Pyrenula astroidea (Fée) R.C.Harris	https://id.biodiversity.org.au/name/lichen/30023257	Parmentaria astroidea Fée
https://id.biodiversity.org.au/name/lichen/30019545	Pyrenula cruenta (Mont.) Vain.	https://id.biodiversity.org.au/name/lichen/30023264	Trypethelium cruentum Mont.
https://id.biodiversity.org.au/name/lichen/30019546	Pyrenula dermatodes (Borrer) Schaer.	https://id.biodiversity.org.au/name/lichen/30023280	Verrucaria dermatodes Borrer
https://id.biodiversity.org.au/name/lichen/30019559	Pyrenula pyrenuloides (Mont.) R.C.Harris	https://id.biodiversity.org.au/name/lichen/30023304	Trypethelium pyrenuloides Mont.
https://id.biodiversity.org.au/name/lichen/30019563	Pyrenula shirleyana (Müll.Arg.) Aptroot	https://id.biodiversity.org.au/name/lichen/30023333	Microthelia shirleyana Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019565	Pyrenula subumbilicata (C.Knight) Aptroot	https://id.biodiversity.org.au/name/lichen/30023336	Trypethelium subumbilicatum C.Knight
https://id.biodiversity.org.au/name/lichen/30019566	Pyrenula subvariolosa (C.Knight) Aptroot	https://id.biodiversity.org.au/name/lichen/30023339	Verrucaria subvariolosa C.Knight
https://id.biodiversity.org.au/name/lichen/30023626	Raciborskiella prasina (Müll.Arg.) R.Sant.	https://id.biodiversity.org.au/name/lichen/30019985	Strigula prasina Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30023431	Ramalina celastri subsp. ovalis (Hook.f. & Taylor) G.N.Stevens	https://id.biodiversity.org.au/name/lichen/30019632	Ramalina ovalis Hook.f. & Taylor
https://id.biodiversity.org.au/name/lichen/30019612	Ramalina confirmata (Nyl.) Elix	https://id.biodiversity.org.au/name/lichen/30023384	Ramalina fraxinea subsp. confirmata Nyl.
https://id.biodiversity.org.au/name/lichen/30023428	Ramalina ecklonii var. ovalis (Hook.f. & Taylor) F.Wilson	https://id.biodiversity.org.au/name/lichen/30019632	Ramalina ovalis Hook.f. & Taylor
https://id.biodiversity.org.au/name/lichen/30019621	Ramalina fissa (Müll.Arg.) Vain.	https://id.biodiversity.org.au/name/lichen/30023391	Ramalina inflata var. fissa Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30019626	Ramalina inflata subsp. perpusilla (Stirt.) G.N.Stevens	https://id.biodiversity.org.au/name/lichen/30023412	Ramalina perpusilla Stirt.
https://id.biodiversity.org.au/name/lichen/30019627	Ramalina leiodea (Nyl.) Nyl.	https://id.biodiversity.org.au/name/lichen/30023419	Ramalina subfraxinea subsp. leiodea Nyl.
https://id.biodiversity.org.au/name/lichen/30019631	Ramalina nervulosa (Müll.Arg.) Abbayes	https://id.biodiversity.org.au/name/lichen/30023426	Ramalina farinacea var. nervulosa Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30023386	Ramalina nervulosa var. dumeticola (Krog & Swinscow) G.N.Stevens	https://id.biodiversity.org.au/name/lichen/30019614	Ramalina dumeticola Krog & Swinscow
https://id.biodiversity.org.au/name/lichen/30023423	Ramalina nervulosa var. luciae (Mohlo, Bodo, W.L.Culb. & C.F.Culb.) G.N.Stevens	https://id.biodiversity.org.au/name/lichen/30019629	Ramalina luciae Mohlo, Bodo, W.L.Culb. & C.F.Culb.
https://id.biodiversity.org.au/name/lichen/30023429	Ramalina yemensis var. ovalis (Hook.f. & Taylor) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30019632	Ramalina ovalis Hook.f. & Taylor
https://id.biodiversity.org.au/name/lichen/30019647	Ramboldia arandensis (Elix) Kalb, Lumbsch & Elix	https://id.biodiversity.org.au/name/lichen/30023441	Pyrrhospora arandensis Elix
https://id.biodiversity.org.au/name/lichen/30019648	Ramboldia aurea (Kalb & Elix) Kalb, Lumbsch & Elix	https://id.biodiversity.org.au/name/lichen/30023442	Pyrrhospora aurea Kalb & Elix
https://id.biodiversity.org.au/name/lichen/30019651	Ramboldia bullata (Kalb & Elix) Kalb, Lumbsch & Elix	https://id.biodiversity.org.au/name/lichen/30023443	Pyrrhospora bullata Kalb & Elix
https://id.biodiversity.org.au/name/lichen/30019655	Ramboldia laeta (Stirt.) Kalb, Lumbsch & Elix	https://id.biodiversity.org.au/name/lichen/30023445	Lecidea laeta Stirt.
https://id.biodiversity.org.au/name/lichen/30019656	Ramboldia petraeoides (Nyl. ex C.Bab. & Mitt.) Kantvilas & Elix	https://id.biodiversity.org.au/name/lichen/30023449	Lecidea petraeoides Nyl. ex C.Bab. & Mitt.
https://id.biodiversity.org.au/name/lichen/30019657	Ramboldia plicatula (Müll.Arg.) Kantvilas & Elix	https://id.biodiversity.org.au/name/lichen/30023458	Psora plicatula Müll.Arg.
