taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/fungi/60066440	Heterosporium epimyces Cooke & Massee	taxonomic synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066441	Mycosphaerella tassiana (De Not.) Johanson	nomenclatural synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066442	Sphaerella tassiana De Not.	nomenclatural synonym	Davidiella tassiana (De Not.) Crous & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066443	Cladosporium variabile (Cooke) G.A.de Vries	taxonomic synonym	Davidiella variabile Crous, K.Schub. & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066444	Heterosporium variabile Cooke	taxonomic synonym	Davidiella variabile Crous, K.Schub. & U.Braun
https://id.biodiversity.org.au/instance/fungi/60066445	Capnodium mucronatum Mont.	nomenclatural synonym	Euantennaria mucronata (Mont.) S.Hughes
https://id.biodiversity.org.au/instance/fungi/60066446	Fusicladium pongamiae Syd.	synonym	Asperisporium pongamiae (Syd.) Deighton ex Ellis
https://id.biodiversity.org.au/instance/fungi/60073936	Cercospora apii var. carotae Pass.	nomenclatural synonym	Cercospora carotae (Pass.) Kazn. & Siemaszko
https://id.biodiversity.org.au/instance/fungi/60066447	Marssonia acaciae Cooke & Massee	nomenclatural synonym	Colletogloeum acaciae (Cooke & Massee) B.Sutton & H.J.Swart
https://id.biodiversity.org.au/instance/fungi/60066448	Dothidella trifolii Bayl.Ell. & O.P.Stansf.	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066449	Mycosphaerella killianii Petr.	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066450	Phyllachora trifolii (Pers.) Fuckel	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066451	Plowrightia trifolii Kill.	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066452	Polythrincium trifolii Kunze	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066453	Sphaeria trifolii Pers.	synonym	Cymadothea trifolii (Kill.) F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066454	Dothidella tephrosia (Lév.) Sacc.	nomenclatural synonym	Diplochorella tephrosia (Lév.) Theiss. & Syd.
https://id.biodiversity.org.au/instance/fungi/60066455	Phyllachora tephrosiae (Lév.) Cooke	synonym	Diplochorella tephrosia (Lév.) Theiss. & Syd.
