taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/ausmoss/10022845	Brachymenium wattsii Broth.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023451	Bryum baileyi Broth.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023536	Bryum micropachypoma Broth. ex Watts & Whitel.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023544	Bryum nitens Hook.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023550	Bryum pachypoma Mont.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023551	Bryum pachypomatulum Broth.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023514	Bryum kurandae Broth. & Watts	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023560	Bryum plumosum Dozy & Molk.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023597	Bryum tenuicostatum Broth.	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023589	Bryum subpachypoma Hampe	taxonomic synonym	Gemmabryum apiculatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10144350	Bryum angustifolium Brid.	taxonomic synonym	Gemmabryum caespiticium (Hedw.) J.R.Spence
https://id.biodiversity.org.au/instance/ausmoss/10144351	Bryum laxirete Broth.	taxonomic synonym	Gemmabryum caespiticium (Hedw.) J.R.Spence
https://id.biodiversity.org.au/instance/ausmoss/10144352	Bryum caespiticium var. crinitum Wilson	taxonomic synonym	Gemmabryum caespiticium (Hedw.) J.R.Spence
https://id.biodiversity.org.au/instance/ausmoss/10023487	Bryum duriusculum Hook.f. & Wilson	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023489	Bryum erythrocarpum var. australe Müll.Hal.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023488	Bryum erythrocarpum Schwägr.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023519	Bryum leptopelma Müll.Hal.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023538	Bryum microthecium Müll.Hal.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023530	Bryum lonchoneuron Müll.Hal.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023583	Bryum suberythrocarpum Müll.Hal.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023590	Bryum subpilosum Watts & Whitel.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023603	Bryum wattsii Broth.	taxonomic synonym	Gemmabryum chrysoneuron (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023440	Bryum angeiophyllum Müll.Hal.	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023461	Bryum brevicaule Hampe	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023481	Bryum curtum Paris	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023512	Bryum iteratum Paris	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023534	Bryum macropelma Müll.Hal.	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023578	Bryum subatropurpureum Müll.Hal.	taxonomic synonym	Gemmabryum coronatum (Schwägr.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022632	Bryum dichotomum Hedw.	nomenclatural synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023432	Bryum aequicollum Broth. & Watts	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023442	Bryum annulatum Hook.f. & Wilson	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023444	Bryum argillicola Broth.	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023456	Bryum bicolor Dicks.	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023460	Bryum brachytheciella Müll.Hal.	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023558	Bryum pimpamae Müll.Hal.	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023555	Bryum philonotoideum Broth. & Watts	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023580	Bryum subcupulatum Müll.Hal. ex Rodway	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023605	Bryum wildii Müll.Hal.	taxonomic synonym	Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022852	Bryum calodictyon Broth.	taxonomic synonym	Gemmabryum inaequale (Taylor) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023462	Bryum brevicoma Watts & Whitel.	taxonomic synonym	Gemmabryum inaequale (Taylor) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10025466	Bryum indicum Dozy & Molk.	nomenclatural synonym	Gemmabryum indicum (Dozy & Molk.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022631	Bryum cupulatum Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022857	Bryum pachytheca var. crassinerve Wilson ex Watts & Whitel.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022858	Bryum pachytheca var. inflatum Wilson	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023445	Bryum atropurpureum Bruch & Schimp.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023452	Bryum balanoides Taylor ex Broth.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023466	Bryum callicostatum Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023467	Bryum campbelliae Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023470	Bryum capillaripes Müll.Hal. ex Watts & Whitel.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023501	Bryum gambierense Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023500	Bryum gambierense var. nanum Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023549	Bryum ovicarpum Broth.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023552	Bryum pachythecioides Müll.Hal.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023556	Bryum piligerum Müll.Hal. ex Watts & Whitel.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023563	Bryum pruinosum Müll.Hal. ex Watts & Whitel.	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023577	Bryum subaeneum Müll.Hal. & Hampe	taxonomic synonym	Gemmabryum pachytheca (Müll.Hal.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023013	Pohlia cuspidata E.B.Bartram	taxonomic synonym	Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023400	Brachymenium chloroblastum Watts & Whitel.	taxonomic synonym	Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023402	Brachymenium pilosithecium Watts & Whitel.	taxonomic synonym	Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023475	Bryum chloroblastum Müll.Hal.	taxonomic synonym	Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023557	Bryum pilosithecium Müll.Hal.	taxonomic synonym	Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10152388	Bryum rubens Mitt.	taxonomic synonym	Gemmabryum radiculosum (Brid.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10022636	Bryum microerythrocarpum Müll.Hal. & Kindb.	taxonomic synonym	Gemmabryum subapiculatum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023465	Bryum caespiticioides Müll.Hal.	taxonomic synonym	Gemmabryum subapiculatum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10023599	Bryum tryonii Broth.	taxonomic synonym	Gemmabryum subapiculatum (Hampe) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145434	Bryum clavatum Hook.f. & Wilson	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145435	Bryum curvicollum Mitt.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145436	Bryum curvicollum var. extenuatum Hook.f. & Wilson	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145437	Bryum diversinerve Broth. & Watts	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145438	Bryum erythrocarpoides Müll.Hal. & Hampe	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145439	Bryum filarium Broth.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145440	Bryum filicaule Broth. ex Watts & Whitel.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145441	Bryum kiamae Broth.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145442	Bryum laevigatulum Broth.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
https://id.biodiversity.org.au/instance/ausmoss/10145443	Bryum subcurvicollum Broth.	taxonomic synonym	Imbribryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay
